Year,Program,Six Digit,Program Category,Four Digit,Program Family,Two Digit,Institution Type,Institution,Campus,County,FIPS,Certificate,Diploma,Total Awards
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Knoxville,Pellissippi State Community College -Strawberry Pl,"Knox County, Tennessee",47093,0,15,15
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Livingston,Cookeville Higher Education Campus,"Putnam County, Tennessee",47141,3,7,10
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Livingston,Cookeville Higher Education Campus,"Putnam County, Tennessee",47141,1,14,15
2021-22,Medical/Clinical Assistant,51.0801,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Livingston,Cookeville Higher Education Campus,"Putnam County, Tennessee",47141,3,9,12
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Livingston,Cookeville Higher Education Campus,"Putnam County, Tennessee",47141,0,14,14
2021-22,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Livingston,Fitzgerald Collision and  Repair Center  ,"Overton County, Tennessee",47133,0,1,1
2021-22,"Electrical and Power Transmission Installation/Installer, General",46.0301,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,Livingston,Jackson County ISC,"Jackson County, Tennessee",47087,11,0,11
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Livingston,Jackson County ISC,"Jackson County, Tennessee",47087,4,1,5
2021-22,Emergency Medical Technology/Technician (EMT Paramedic),51.0904,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Livingston,Jackson County ISC,"Jackson County, Tennessee",47087,8,0,8
2021-22,Information Technology,11.0103,"Computer and Information Sciences, General",11.01,Computer and Information Sciences and Support Services,11,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,2,7,9
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,0,26,26
2021-22,Nail Technician/Specialist and Manicurist,12.0410,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,11,0,11
2021-22,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,0,12,12
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,1,13,14
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,6,3,9
2021-22,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,1,3,4
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,0,2,2
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,0,13,13
2021-22,Pharmacy Technician/Assistant,51.0805,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,0,13,13
2021-22,Emergency Medical Technology/Technician (EMT Paramedic),51.0904,"Allied Health Diagnostic, Intervention, and Treatment Professions",51.09,Health Professions and Related Programs,51,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,13,0,13
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,0,43,43
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Livingston,Main Campus,"Overton County, Tennessee",47133,4,9,13
2021-22,Computer Systems Networking and Telecommunications,11.0901,Computer Systems Networking and Telecommunications,11.09,Computer and Information Sciences and Support Services,11,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,6,1,7
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,4,3,7
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,6,6,12
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,1,3,4
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,1,4,5
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,2,16,18
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,McKenzie,Main Campus,"Carroll County, Tennessee",47017,1,6,7
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,McKenzie,Weakley County Center for Adults,"Weakley County, Tennessee",47183,2,7,9
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,1,10,11
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,0,16,16
2021-22,Electrician,46.0302,Electrical and Power Transmission Installers,46.03,Construction Trades,46,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,0,20,20
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,4,29,33
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,4,7,11
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,0,18,18
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,4,21,25
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,McMinnville,Main Campus,"Warren County, Tennessee",47177,1,30,31
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,McMinnville,VIAM Manufacturing Inc.,"Coffee County, Tennessee",47031,2,9,11
2021-22,Veterinary/Animal Health Technology/Technician and Veterinary Assistant,01.8301,Veterinary/Animal Health Technologies/Technicians,01.83,Agricultural/Animal/Plant/Veterinary Science and Related Fields,01,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,2,16,18
2021-22,Computer Support Specialist,11.1006,Computer/Information Technology Administration and Management,11.10,Computer and Information Sciences and Support Services,11,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,1,11,12
2021-22,"Cosmetology/Cosmetologist, General",12.0401,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,7,21,28
2021-22,Barbering/Barber,12.0402,Cosmetology and Related Personal Grooming Services,12.04,"Culinary, Entertainment, and Personal Services",12,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,1,23,24
2021-22,"Drafting and Design Technology/Technician, General",15.1301,Drafting/Design Engineering Technologies/Technicians,15.13,Engineering/Engineering-Related Technologies/Technicians,15,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,5,6,11
2021-22,Building Construction Technology/Technician,46.0415,"Building/Construction Finishing, Management, and Inspection",46.04,Construction Trades,46,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,1,6,7
2021-22,Industrial Electronics Technology/Technician,47.0105,Electrical/Electronics Maintenance and Repair Technologies/Technicians,47.01,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,1,11,12
2021-22,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician",47.0201,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR)",47.02,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,4,19,23
2021-22,Industrial Mechanics and Maintenance Technology/Technician,47.0303,Heavy/Industrial Equipment Maintenance Technologies/Technicians,47.03,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,0,11,11
2021-22,Autobody/Collision and Repair Technology/Technician,47.0603,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,4,12,16
2021-22,Automobile/Automotive Mechanics Technology/Technician,47.0604,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,3,7,10
2021-22,Diesel Mechanics Technology/Technician,47.0605,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,0,8,8
2021-22,Airframe Mechanics and Aircraft Maintenance Technology/Technician,47.0607,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,0,2,2
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,4,9,13
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,1,18,19
2021-22,Truck and Bus Driver/Commercial Vehicle Operator and Instructor,49.0205,Ground Transportation,49.02,Transportation and Materials Moving,49,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,46,0,46
2021-22,Commercial and Advertising Art,50.0402,Design and Applied Arts,50.04,Visual and Performing Arts,50,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,4,12,16
2021-22,Dental Assisting/Assistant,51.0601,Dental Support Services and Allied Professions,51.06,Health Professions and Related Programs,51,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,0,20,20
2021-22,Dental Laboratory Technology/Technician,51.0603,Dental Support Services and Allied Professions,51.06,Health Professions and Related Programs,51,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,2,2,4
2021-22,Pharmacy Technician/Assistant,51.0805,Allied Health and Medical Assisting Services,51.08,Health Professions and Related Programs,51,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,0,7,7
2021-22,Licensed Practical/Vocational Nurse Training,51.3901,"Practical Nursing, Vocational Nursing and Nursing Assistants",51.39,Health Professions and Related Programs,51,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,10,14,24
2021-22,Executive Assistant/Executive Secretary,52.0402,Business Operations Support and Assistant Services,52.04,"Business, Management, Marketing, and Related Support Services",52,TCAT,Memphis,Main Campus,"Shelby County, Tennessee",47157,8,6,14
2021-22,Airframe Mechanics and Aircraft Maintenance Technology/Technician,47.0607,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Memphis International Airport,"Shelby County, Tennessee",47157,0,33,33
2021-22,Avionics Maintenance Technology/Technician,47.0609,Vehicle Maintenance and Repair Technologies/Technicians,47.06,Mechanic and Repair Technologies/Technicians,47,TCAT,Memphis,Memphis International Airport,"Shelby County, Tennessee",47157,0,15,15
2021-22,Machine Tool Technology/Machinist,48.0501,Precision Metal Working,48.05,Precision Production,48,TCAT,Memphis,TCAT Memphis Bartlett Extension Campus ,"Shelby County, Tennessee",47157,1,2,3
2021-22,Welding Technology/Welder,48.0508,Precision Metal Working,48.05,Precision Production,48,TCAT,Memphis,TCAT Memphis Bartlett Extension Campus ,"Shelby County, Tennessee",47157,1,0,1
